Sector,Ticker,Year,Month,Monthly_Return_%
Materials,ASIANPAINT.NS,2015,10,-1.0802
Materials,ASIANPAINT.NS,2015,11,1.1048
Materials,ASIANPAINT.NS,2015,12,5.446300000000001
Materials,ASIANPAINT.NS,2016,1,-1.3241000000000012
Materials,ASIANPAINT.NS,2016,2,-2.4747000000000003
Materials,ASIANPAINT.NS,2016,3,2.8232000000000004
Materials,ASIANPAINT.NS,2016,4,-0.11250000000000027
Materials,ASIANPAINT.NS,2016,5,13.0244
Materials,ASIANPAINT.NS,2016,6,2.0125
Materials,ASIANPAINT.NS,2016,7,10.7802
Materials,ASIANPAINT.NS,2016,8,4.012499999999999
Materials,ASIANPAINT.NS,2016,9,0.40659999999999974
Materials,ASIANPAINT.NS,2016,10,-7.9062
Materials,ASIANPAINT.NS,2016,11,-8.9944
Materials,ASIANPAINT.NS,2016,12,-8.164000000000001
Materials,ASIANPAINT.NS,2017,1,8.686
Materials,ASIANPAINT.NS,2017,2,5.5135000000000005
Materials,ASIANPAINT.NS,2017,3,4.8873
Materials,ASIANPAINT.NS,2017,4,4.418
Materials,ASIANPAINT.NS,2017,5,2.9019999999999997
Materials,ASIANPAINT.NS,2017,6,-4.198799999999999
Materials,ASIANPAINT.NS,2017,7,5.2908
Materials,ASIANPAINT.NS,2017,8,0.6544000000000001
Materials,ASIANPAINT.NS,2017,9,-2.9621000000000004
Materials,ASIANPAINT.NS,2017,10,4.4154
Materials,ASIANPAINT.NS,2017,11,-2.7606
Materials,ASIANPAINT.NS,2017,12,1.1435999999999997
Materials,ASIANPAINT.NS,2018,1,-2.5106000000000006
Materials,ASIANPAINT.NS,2018,2,-0.8249000000000001
Materials,ASIANPAINT.NS,2018,3,0.3746000000000005
Materials,ASIANPAINT.NS,2018,4,7.1359
Materials,ASIANPAINT.NS,2018,5,8.515900000000002
Materials,ASIANPAINT.NS,2018,6,-3.0409000000000006
Materials,ASIANPAINT.NS,2018,7,14.004
Materials,ASIANPAINT.NS,2018,8,-5.5238
Materials,ASIANPAINT.NS,2018,9,-5.7139
Materials,ASIANPAINT.NS,2018,10,-4.373000000000001
Materials,ASIANPAINT.NS,2018,11,9.2045
Materials,ASIANPAINT.NS,2018,12,2.3436999999999992
Materials,ASIANPAINT.NS,2019,1,2.936400000000001
Materials,ASIANPAINT.NS,2019,2,-0.3587999999999995
Materials,ASIANPAINT.NS,2019,3,6.4333
Materials,ASIANPAINT.NS,2019,4,-2.0865
Materials,ASIANPAINT.NS,2019,5,-3.6493000000000007
Materials,ASIANPAINT.NS,2019,6,-3.4157
Materials,ASIANPAINT.NS,2019,7,11.5686
Materials,ASIANPAINT.NS,2019,8,6.1911000000000005
Materials,ASIANPAINT.NS,2019,9,9.365
Materials,ASIANPAINT.NS,2019,10,2.8132
Materials,ASIANPAINT.NS,2019,11,-5.759799999999999
Materials,ASIANPAINT.NS,2019,12,4.597
Materials,ASIANPAINT.NS,2020,1,0.7661999999999995
Materials,ASIANPAINT.NS,2020,2,0.3161999999999998
Materials,ASIANPAINT.NS,2020,3,-5.319999999999999
Materials,ASIANPAINT.NS,2020,4,6.112000000000002
Materials,ASIANPAINT.NS,2020,5,-3.8173999999999992
Materials,ASIANPAINT.NS,2020,6,0.6078000000000006
Materials,ASIANPAINT.NS,2020,7,1.9487000000000003
Materials,ASIANPAINT.NS,2020,8,10.5073
Materials,ASIANPAINT.NS,2020,9,4.809799999999999
Materials,ASIANPAINT.NS,2020,10,11.1357
Materials,ASIANPAINT.NS,2020,11,0.3558999999999992
Materials,ASIANPAINT.NS,2020,12,22.4967
Materials,ASIANPAINT.NS,2021,1,-13.3873
Materials,ASIANPAINT.NS,2021,2,-5.208100000000001
Materials,ASIANPAINT.NS,2021,3,11.251600000000002
Materials,ASIANPAINT.NS,2021,4,0.2687000000000004
Materials,ASIANPAINT.NS,2021,5,16.493399999999998
Materials,ASIANPAINT.NS,2021,6,0.6508
Materials,ASIANPAINT.NS,2021,7,-0.9229999999999996
Materials,ASIANPAINT.NS,2021,8,8.0862
Materials,ASIANPAINT.NS,2021,9,1.5523000000000002
Materials,ASIANPAINT.NS,2021,10,-4.168000000000001
Materials,ASIANPAINT.NS,2021,11,1.5421999999999998
Materials,ASIANPAINT.NS,2021,12,7.575400000000001
Materials,ASIANPAINT.NS,2022,1,-6.8158
Materials,ASIANPAINT.NS,2022,2,1.0262
Materials,ASIANPAINT.NS,2022,3,-2.3644999999999996
Materials,ASIANPAINT.NS,2022,4,5.1873000000000005
Materials,ASIANPAINT.NS,2022,5,-11.7859
Materials,ASIANPAINT.NS,2022,6,-5.557300000000001
Materials,ASIANPAINT.NS,2022,7,21.5419
Materials,ASIANPAINT.NS,2022,8,1.9003999999999999
Materials,ASIANPAINT.NS,2022,9,-1.1283000000000005
Materials,ASIANPAINT.NS,2022,10,-7.145300000000001
Materials,ASIANPAINT.NS,2022,11,2.2428
Materials,ASIANPAINT.NS,2022,12,-2.6712
Materials,ASIANPAINT.NS,2023,1,-12.3129
Materials,ASIANPAINT.NS,2023,2,3.8716
Materials,ASIANPAINT.NS,2023,3,-2.2731
Materials,ASIANPAINT.NS,2023,4,5.037000000000001
Materials,ASIANPAINT.NS,2023,5,9.6616
Materials,ASIANPAINT.NS,2023,6,5.253100000000001
Materials,ASIANPAINT.NS,2023,7,0.5996999999999999
Materials,ASIANPAINT.NS,2023,8,-3.5531
Materials,ASIANPAINT.NS,2023,9,-2.83
Materials,ASIANPAINT.NS,2023,10,-5.2788
Materials,ASIANPAINT.NS,2023,11,4.1499
Materials,ASIANPAINT.NS,2023,12,8.7468
Materials,ASIANPAINT.NS,2024,1,-13.8294
Materials,ASIANPAINT.NS,2024,2,-4.5333
Materials,ASIANPAINT.NS,2024,3,0.9216000000000005
Materials,ASIANPAINT.NS,2024,4,1.0973
Materials,ASIANPAINT.NS,2024,5,0.5529000000000004
Materials,ASIANPAINT.NS,2024,6,1.3634999999999995
Materials,ASIANPAINT.NS,2024,7,5.7424
Materials,ASIANPAINT.NS,2024,8,1.4727999999999994
Materials,ASIANPAINT.NS,2024,9,6.3699
Materials,ASIANPAINT.NS,2024,10,-12.3515
Materials,ASIANPAINT.NS,2024,11,-16.3569
Materials,ASIANPAINT.NS,2024,12,-8.2417
Materials,ASIANPAINT.NS,2025,1,1.0645
Materials,ASIANPAINT.NS,2025,2,-5.2161
Materials,ASIANPAINT.NS,2025,3,7.3251
Materials,ASIANPAINT.NS,2025,4,3.6749
Materials,ASIANPAINT.NS,2025,5,-6.9079
Materials,ASIANPAINT.NS,2025,6,3.6536999999999997
Materials,ASIANPAINT.NS,2025,7,2.4452
Materials,ASIANPAINT.NS,2025,8,5.114800000000001
Materials,ASIANPAINT.NS,2025,9,-6.785799999999999
Materials,ASIANPAINT.NS,2025,10,6.7721
Materials,ASIANPAINT.NS,2025,11,13.8285
Materials,ASIANPAINT.NS,2025,12,-3.5123999999999995
Materials,ASIANPAINT.NS,2026,1,-12.7501
Materials,ASIANPAINT.NS,2026,2,-2.0664999999999996
Materials,ASIANPAINT.NS,2026,3,-6.603899999999999
Materials,ULTRACEMCO.NS,2002,8,1.8434999999999997
Materials,ULTRACEMCO.NS,2002,9,-1.5982
Materials,ULTRACEMCO.NS,2002,10,-2.0938
Materials,ULTRACEMCO.NS,2002,11,-3.4128
Materials,ULTRACEMCO.NS,2002,12,7.869300000000001
Materials,ULTRACEMCO.NS,2003,1,3.4311999999999996
Materials,ULTRACEMCO.NS,2003,2,7.7146
Materials,ULTRACEMCO.NS,2003,3,-5.9441
Materials,ULTRACEMCO.NS,2003,4,9.0585
Materials,ULTRACEMCO.NS,2003,5,6.9448
Materials,ULTRACEMCO.NS,2003,6,28.0532
Materials,ULTRACEMCO.NS,2003,7,8.4636
Materials,ULTRACEMCO.NS,2003,8,13.1232
Materials,ULTRACEMCO.NS,2003,9,7.808399999999999
Materials,ULTRACEMCO.NS,2003,10,26.078899999999997
Materials,ULTRACEMCO.NS,2003,11,5.6653
Materials,ULTRACEMCO.NS,2003,12,11.3872
Materials,ULTRACEMCO.NS,2004,1,11.173000000000002
Materials,ULTRACEMCO.NS,2004,2,-3.5501
Materials,ULTRACEMCO.NS,2004,3,0.6223999999999998
Materials,ULTRACEMCO.NS,2004,4,15.145100000000001
Materials,ULTRACEMCO.NS,2004,5,-15.1141
Materials,ULTRACEMCO.NS,2004,6,-2.6265
Materials,ULTRACEMCO.NS,2004,7,-2.565800000000001
Materials,ULTRACEMCO.NS,2004,8,-64.39
Materials,ULTRACEMCO.NS,2004,9,0.1774000000000004
Materials,ULTRACEMCO.NS,2004,10,14.3074
Materials,ULTRACEMCO.NS,2004,11,-2.4173
Materials,ULTRACEMCO.NS,2004,12,14.6004
Materials,ULTRACEMCO.NS,2005,1,1.640099999999999
Materials,ULTRACEMCO.NS,2005,2,8.901
Materials,ULTRACEMCO.NS,2005,3,-4.7987
Materials,ULTRACEMCO.NS,2005,4,-5.713799999999999
Materials,ULTRACEMCO.NS,2005,5,-2.0672
Materials,ULTRACEMCO.NS,2005,6,8.5946
Materials,ULTRACEMCO.NS,2005,7,8.0547
Materials,ULTRACEMCO.NS,2005,8,14.272599999999999
Materials,ULTRACEMCO.NS,2005,9,6.8125
Materials,ULTRACEMCO.NS,2005,10,-14.8303
Materials,ULTRACEMCO.NS,2005,11,12.1909
Materials,ULTRACEMCO.NS,2005,12,-4.892500000000001
Materials,ULTRACEMCO.NS,2006,1,19.7388
Materials,ULTRACEMCO.NS,2006,2,8.4305
Materials,ULTRACEMCO.NS,2006,3,20.274
Materials,ULTRACEMCO.NS,2006,4,14.242399999999998
Materials,ULTRACEMCO.NS,2006,5,-23.3491
Materials,ULTRACEMCO.NS,2006,6,23.6728
Materials,ULTRACEMCO.NS,2006,7,-2.510500000000001
Materials,ULTRACEMCO.NS,2006,8,6.4345
Materials,ULTRACEMCO.NS,2006,9,15.2791
Materials,ULTRACEMCO.NS,2006,10,-0.9046999999999996
Materials,ULTRACEMCO.NS,2006,11,1.8105999999999998
Materials,ULTRACEMCO.NS,2006,12,21.0226
Materials,ULTRACEMCO.NS,2007,1,-9.4063
Materials,ULTRACEMCO.NS,2007,2,-10.284100000000002
Materials,ULTRACEMCO.NS,2007,3,-12.998099999999999
Materials,ULTRACEMCO.NS,2007,4,7.1576
Materials,ULTRACEMCO.NS,2007,5,1.5387999999999997
Materials,ULTRACEMCO.NS,2007,6,8.4131
Materials,ULTRACEMCO.NS,2007,7,4.480299999999999
Materials,ULTRACEMCO.NS,2007,8,-1.0941000000000005
Materials,ULTRACEMCO.NS,2007,9,13.3476
Materials,ULTRACEMCO.NS,2007,10,-4.052599999999998
Materials,ULTRACEMCO.NS,2007,11,-0.8430999999999996
Materials,ULTRACEMCO.NS,2007,12,3.1981
Materials,ULTRACEMCO.NS,2008,1,-12.9519
Materials,ULTRACEMCO.NS,2008,2,4.1371
Materials,ULTRACEMCO.NS,2008,3,-13.5532
Materials,ULTRACEMCO.NS,2008,4,-2.2285
Materials,ULTRACEMCO.NS,2008,5,-15.504999999999999
Materials,ULTRACEMCO.NS,2008,6,-16.6717
Materials,ULTRACEMCO.NS,2008,7,6.4948999999999995
Materials,ULTRACEMCO.NS,2008,8,2.8092999999999995
Materials,ULTRACEMCO.NS,2008,9,-10.477999999999998
Materials,ULTRACEMCO.NS,2008,10,-37.6625
Materials,ULTRACEMCO.NS,2008,11,-26.218899999999998
Materials,ULTRACEMCO.NS,2008,12,37.1021
Materials,ULTRACEMCO.NS,2009,1,4.0346
Materials,ULTRACEMCO.NS,2009,2,17.9157
Materials,ULTRACEMCO.NS,2009,3,16.9817
Materials,ULTRACEMCO.NS,2009,4,7.2212000000000005
Materials,ULTRACEMCO.NS,2009,5,21.0594
Materials,ULTRACEMCO.NS,2009,6,-2.8007999999999993
Materials,ULTRACEMCO.NS,2009,7,15.1897
Materials,ULTRACEMCO.NS,2009,8,-4.123999999999999
Materials,ULTRACEMCO.NS,2009,9,5.1781
Materials,ULTRACEMCO.NS,2009,10,-3.270299999999999
Materials,ULTRACEMCO.NS,2009,11,8.8721
Materials,ULTRACEMCO.NS,2009,12,9.114099999999999
Materials,ULTRACEMCO.NS,2010,1,2.2407
Materials,ULTRACEMCO.NS,2010,2,11.5189
Materials,ULTRACEMCO.NS,2010,3,10.6953
Materials,ULTRACEMCO.NS,2010,4,-16.778
Materials,ULTRACEMCO.NS,2010,5,-5.075200000000001
Materials,ULTRACEMCO.NS,2010,6,-4.3932
Materials,ULTRACEMCO.NS,2010,7,-1.6794000000000002
Materials,ULTRACEMCO.NS,2010,8,4.6381
Materials,ULTRACEMCO.NS,2010,9,16.9707
Materials,ULTRACEMCO.NS,2010,10,3.5859
Materials,ULTRACEMCO.NS,2010,11,3.5879000000000003
Materials,ULTRACEMCO.NS,2010,12,-4.5294
Materials,ULTRACEMCO.NS,2011,1,-7.4589
Materials,ULTRACEMCO.NS,2011,2,-7.039199999999999
Materials,ULTRACEMCO.NS,2011,3,19.8181
Materials,ULTRACEMCO.NS,2011,4,-3.6194000000000006
Materials,ULTRACEMCO.NS,2011,5,-5.7826
Materials,ULTRACEMCO.NS,2011,6,-9.4837
Materials,ULTRACEMCO.NS,2011,7,10.3269
Materials,ULTRACEMCO.NS,2011,8,4.2106
Materials,ULTRACEMCO.NS,2011,9,6.724100000000001
Materials,ULTRACEMCO.NS,2011,10,1.1261999999999996
Materials,ULTRACEMCO.NS,2011,11,-0.10650000000000046
Materials,ULTRACEMCO.NS,2011,12,1.8471000000000004
Materials,ULTRACEMCO.NS,2012,1,4.2979
Materials,ULTRACEMCO.NS,2012,2,15.085799999999999
Materials,ULTRACEMCO.NS,2012,3,7.6311
Materials,ULTRACEMCO.NS,2012,4,-5.9547
Materials,ULTRACEMCO.NS,2012,5,0.2021999999999995
Materials,ULTRACEMCO.NS,2012,6,6.617400000000001
Materials,ULTRACEMCO.NS,2012,7,7.8709999999999996
Materials,ULTRACEMCO.NS,2012,8,3.3336
Materials,ULTRACEMCO.NS,2012,9,15.247399999999999
Materials,ULTRACEMCO.NS,2012,10,1.5509999999999997
Materials,ULTRACEMCO.NS,2012,11,-2.5869999999999997
Materials,ULTRACEMCO.NS,2012,12,2.4623999999999997
Materials,ULTRACEMCO.NS,2013,1,-4.0669
Materials,ULTRACEMCO.NS,2013,2,-1.5652999999999995
Materials,ULTRACEMCO.NS,2013,3,0.1774000000000001
Materials,ULTRACEMCO.NS,2013,4,2.088099999999999
Materials,ULTRACEMCO.NS,2013,5,-0.7573000000000008
Materials,ULTRACEMCO.NS,2013,6,0.30620000000000047
Materials,ULTRACEMCO.NS,2013,7,-1.9484
Materials,ULTRACEMCO.NS,2013,8,-21.334600000000002
Materials,ULTRACEMCO.NS,2013,9,21.3535
Materials,ULTRACEMCO.NS,2013,10,8.5174
Materials,ULTRACEMCO.NS,2013,11,-2.7949000000000006
Materials,ULTRACEMCO.NS,2013,12,-7.6116
Materials,ULTRACEMCO.NS,2014,1,-2.8792999999999997
Materials,ULTRACEMCO.NS,2014,2,7.5182
Materials,ULTRACEMCO.NS,2014,3,17.6354
Materials,ULTRACEMCO.NS,2014,4,-7.3385
Materials,ULTRACEMCO.NS,2014,5,16.7134
Materials,ULTRACEMCO.NS,2014,6,8.831100000000001
Materials,ULTRACEMCO.NS,2014,7,-6.560599999999999
Materials,ULTRACEMCO.NS,2014,8,5.573499999999999
Materials,ULTRACEMCO.NS,2014,9,3.4419000000000004
Materials,ULTRACEMCO.NS,2014,10,-2.6727
Materials,ULTRACEMCO.NS,2014,11,-2.3905000000000007
Materials,ULTRACEMCO.NS,2014,12,7.6287
Materials,ULTRACEMCO.NS,2015,1,16.4888
Materials,ULTRACEMCO.NS,2015,2,-0.16410000000000036
Materials,ULTRACEMCO.NS,2015,3,-7.573200000000001
Materials,ULTRACEMCO.NS,2015,4,-7.2099
Materials,ULTRACEMCO.NS,2015,5,11.2309
Materials,ULTRACEMCO.NS,2015,6,0.9807000000000006
Materials,ULTRACEMCO.NS,2015,7,5.3758
Materials,ULTRACEMCO.NS,2015,8,-8.244
Materials,ULTRACEMCO.NS,2015,9,-7.3847000000000005
Materials,ULTRACEMCO.NS,2015,10,7.8937
Materials,ULTRACEMCO.NS,2015,11,-2.8649999999999998
Materials,ULTRACEMCO.NS,2015,12,-0.5684
Materials,ULTRACEMCO.NS,2016,1,2.3808
Materials,ULTRACEMCO.NS,2016,2,-2.2785
Materials,ULTRACEMCO.NS,2016,3,15.7083
Materials,ULTRACEMCO.NS,2016,4,-1.7976000000000008
Materials,ULTRACEMCO.NS,2016,5,2.231700000000001
Materials,ULTRACEMCO.NS,2016,6,5.7943
Materials,ULTRACEMCO.NS,2016,7,8.7426
Materials,ULTRACEMCO.NS,2016,8,8.404399999999999
Materials,ULTRACEMCO.NS,2016,9,-4.2879000000000005
Materials,ULTRACEMCO.NS,2016,10,3.4618
Materials,ULTRACEMCO.NS,2016,11,-9.2573
Materials,ULTRACEMCO.NS,2016,12,-10.0494
Materials,ULTRACEMCO.NS,2017,1,13.131499999999999
Materials,ULTRACEMCO.NS,2017,2,2.245
Materials,ULTRACEMCO.NS,2017,3,5.5588
Materials,ULTRACEMCO.NS,2017,4,6.5792
Materials,ULTRACEMCO.NS,2017,5,-1.0347999999999988
Materials,ULTRACEMCO.NS,2017,6,-5.6338
Materials,ULTRACEMCO.NS,2017,7,2.6109999999999998
Materials,ULTRACEMCO.NS,2017,8,-1.2909999999999995
Materials,ULTRACEMCO.NS,2017,9,-3.4811
Materials,ULTRACEMCO.NS,2017,10,13.6011
Materials,ULTRACEMCO.NS,2017,11,-4.436299999999999
Materials,ULTRACEMCO.NS,2017,12,2.8659999999999997
Materials,ULTRACEMCO.NS,2018,1,1.6070999999999998
Materials,ULTRACEMCO.NS,2018,2,-5.120900000000001
Materials,ULTRACEMCO.NS,2018,3,-4.8506
Materials,ULTRACEMCO.NS,2018,4,4.0943000000000005
Materials,ULTRACEMCO.NS,2018,5,-9.0404
Materials,ULTRACEMCO.NS,2018,6,2.1626
Materials,ULTRACEMCO.NS,2018,7,9.7395
Materials,ULTRACEMCO.NS,2018,8,6.6408000000000005
Materials,ULTRACEMCO.NS,2018,9,-9.4396
Materials,ULTRACEMCO.NS,2018,10,-14.3507
Materials,ULTRACEMCO.NS,2018,11,13.6635
Materials,ULTRACEMCO.NS,2018,12,0.05879999999999935
Materials,ULTRACEMCO.NS,2019,1,-12.0526
Materials,ULTRACEMCO.NS,2019,2,8.6339
Materials,ULTRACEMCO.NS,2019,3,2.2920999999999996
Materials,ULTRACEMCO.NS,2019,4,17.0295
Materials,ULTRACEMCO.NS,2019,5,3.4988
Materials,ULTRACEMCO.NS,2019,6,-4.2844
Materials,ULTRACEMCO.NS,2019,7,-4.445
Materials,ULTRACEMCO.NS,2019,8,-6.601
Materials,ULTRACEMCO.NS,2019,9,7.660399999999999
Materials,ULTRACEMCO.NS,2019,10,-4.227500000000001
Materials,ULTRACEMCO.NS,2019,11,2.9426
Materials,ULTRACEMCO.NS,2019,12,-4.9953
Materials,ULTRACEMCO.NS,2020,1,9.0111
Materials,ULTRACEMCO.NS,2020,2,-4.455500000000001
Materials,ULTRACEMCO.NS,2020,3,-22.820500000000003
Materials,ULTRACEMCO.NS,2020,4,9.3321
Materials,ULTRACEMCO.NS,2020,5,10.968900000000001
Materials,ULTRACEMCO.NS,2020,6,0.005700000000000038
Materials,ULTRACEMCO.NS,2020,7,5.956200000000001
Materials,ULTRACEMCO.NS,2020,8,-5.0972
Materials,ULTRACEMCO.NS,2020,9,3.8979000000000004
Materials,ULTRACEMCO.NS,2020,10,12.469
Materials,ULTRACEMCO.NS,2020,11,5.0296
Materials,ULTRACEMCO.NS,2020,12,10.0606
Materials,ULTRACEMCO.NS,2021,1,0.9692999999999992
Materials,ULTRACEMCO.NS,2021,2,14.518500000000001
Materials,ULTRACEMCO.NS,2021,3,10.097700000000001
Materials,ULTRACEMCO.NS,2021,4,-6.523399999999999
Materials,ULTRACEMCO.NS,2021,5,6.7671
Materials,ULTRACEMCO.NS,2021,6,1.1274000000000002
Materials,ULTRACEMCO.NS,2021,7,11.8878
Materials,ULTRACEMCO.NS,2021,8,3.0144
Materials,ULTRACEMCO.NS,2021,9,-5.6273
Materials,ULTRACEMCO.NS,2021,10,3.3413000000000004
Materials,ULTRACEMCO.NS,2021,11,-2.4563999999999995
Materials,ULTRACEMCO.NS,2021,12,2.2798000000000003
Materials,ULTRACEMCO.NS,2022,1,-4.7937
Materials,ULTRACEMCO.NS,2022,2,-8.959299999999999
Materials,ULTRACEMCO.NS,2022,3,1.2733000000000003
Materials,ULTRACEMCO.NS,2022,4,0.5853999999999997
Materials,ULTRACEMCO.NS,2022,5,-8.2279
Materials,ULTRACEMCO.NS,2022,6,-7.742300000000001
Materials,ULTRACEMCO.NS,2022,7,15.751000000000001
Materials,ULTRACEMCO.NS,2022,8,2.1924
Materials,ULTRACEMCO.NS,2022,9,-6.208000000000001
Materials,ULTRACEMCO.NS,2022,10,7.255800000000001
Materials,ULTRACEMCO.NS,2022,11,5.3821
Materials,ULTRACEMCO.NS,2022,12,-1.5148000000000001
Materials,ULTRACEMCO.NS,2023,1,2.0769
Materials,ULTRACEMCO.NS,2023,2,2.5637999999999996
Materials,ULTRACEMCO.NS,2023,3,4.9646
Materials,ULTRACEMCO.NS,2023,4,-0.8062000000000002
Materials,ULTRACEMCO.NS,2023,5,4.175199999999999
Materials,ULTRACEMCO.NS,2023,6,5.3389
Materials,ULTRACEMCO.NS,2023,7,0.3954999999999996
Materials,ULTRACEMCO.NS,2023,8,-0.16330000000000022
Materials,ULTRACEMCO.NS,2023,9,-0.3353999999999997
Materials,ULTRACEMCO.NS,2023,10,2.1635999999999997
Materials,ULTRACEMCO.NS,2023,11,6.8075
Materials,ULTRACEMCO.NS,2023,12,15.6685
Materials,ULTRACEMCO.NS,2024,1,-2.9791
Materials,ULTRACEMCO.NS,2024,2,-2.5928
Materials,ULTRACEMCO.NS,2024,3,-1.3357999999999999
Materials,ULTRACEMCO.NS,2024,4,2.4073000000000007
Materials,ULTRACEMCO.NS,2024,5,-0.4201999999999996
Materials,ULTRACEMCO.NS,2024,6,16.948900000000002
Materials,ULTRACEMCO.NS,2024,7,2.0573000000000006
Materials,ULTRACEMCO.NS,2024,8,-4.847700000000001
Materials,ULTRACEMCO.NS,2024,9,4.4403999999999995
Materials,ULTRACEMCO.NS,2024,10,-6.2536000000000005
Materials,ULTRACEMCO.NS,2024,11,1.4553999999999998
Materials,ULTRACEMCO.NS,2024,12,2.1805000000000003
Materials,ULTRACEMCO.NS,2025,1,1.0021
Materials,ULTRACEMCO.NS,2025,2,-12.2264
Materials,ULTRACEMCO.NS,2025,3,12.9681
Materials,ULTRACEMCO.NS,2025,4,1.3419999999999999
Materials,ULTRACEMCO.NS,2025,5,-3.6072
Materials,ULTRACEMCO.NS,2025,6,7.718
Materials,ULTRACEMCO.NS,2025,7,1.3382999999999998
Materials,ULTRACEMCO.NS,2025,8,3.2856000000000005
Materials,ULTRACEMCO.NS,2025,9,-3.2631
Materials,ULTRACEMCO.NS,2025,10,-2.1619
Materials,ULTRACEMCO.NS,2025,11,-2.8882000000000003
Materials,ULTRACEMCO.NS,2025,12,1.6555999999999997
Materials,ULTRACEMCO.NS,2026,1,7.5648
Materials,ULTRACEMCO.NS,2026,2,0.008199999999999985
Materials,ULTRACEMCO.NS,2026,3,-13.047999999999998
Technology,INFY.NS,2000,1,-4.9104
Technology,INFY.NS,2000,2,21.957
Technology,INFY.NS,2000,3,6.347899999999996
Technology,INFY.NS,2000,4,-6.008100000000002
Technology,INFY.NS,2000,5,-11.7773
Technology,INFY.NS,2000,6,18.0496
Technology,INFY.NS,2000,7,-19.7313
Technology,INFY.NS,2000,8,22.931
Technology,INFY.NS,2000,9,-11.185800000000002
Technology,INFY.NS,2000,10,-2.059500000000001
Technology,INFY.NS,2000,11,1.1689000000000003
Technology,INFY.NS,2000,12,-22.325
Technology,INFY.NS,2001,1,19.0871
Technology,INFY.NS,2001,2,-7.4779
Technology,INFY.NS,2001,3,-38.0225
Technology,INFY.NS,2001,4,-3.8013000000000012
Technology,INFY.NS,2001,5,2.759900000000001
Technology,INFY.NS,2001,6,0.8091000000000022
Technology,INFY.NS,2001,7,1.8084000000000018
Technology,INFY.NS,2001,8,-5.2774
Technology,INFY.NS,2001,9,-37.3262
Technology,INFY.NS,2001,10,22.580399999999997
Technology,INFY.NS,2001,11,30.7033
Technology,INFY.NS,2001,12,5.9936
Technology,INFY.NS,2002,1,-3.375899999999999
Technology,INFY.NS,2002,2,-8.4862
Technology,INFY.NS,2002,3,6.464799999999999
Technology,INFY.NS,2002,4,-1.0731000000000006
Technology,INFY.NS,2002,5,-7.8663
Technology,INFY.NS,2002,6,-2.370199999999999
Technology,INFY.NS,2002,7,-7.3831
Technology,INFY.NS,2002,8,17.667
Technology,INFY.NS,2002,9,-5.306100000000001
Technology,INFY.NS,2002,10,11.1649
Technology,INFY.NS,2002,11,18.7449
Technology,INFY.NS,2002,12,4.963800000000001
Technology,INFY.NS,2003,1,-9.8244
Technology,INFY.NS,2003,2,-0.0062000000000006494
Technology,INFY.NS,2003,3,-5.1175
Technology,INFY.NS,2003,4,-31.5072
Technology,INFY.NS,2003,5,-3.1160000000000005
Technology,INFY.NS,2003,6,20.9289
Technology,INFY.NS,2003,7,10.621300000000002
Technology,INFY.NS,2003,8,9.3612
Technology,INFY.NS,2003,9,15.406799999999999
Technology,INFY.NS,2003,10,4.9758
Technology,INFY.NS,2003,11,4.2418
Technology,INFY.NS,2003,12,12.5267
Technology,INFY.NS,2004,1,-5.9312000000000005
Technology,INFY.NS,2004,2,-2.559
Technology,INFY.NS,2004,3,-1.7389999999999997
Technology,INFY.NS,2004,4,4.729
Technology,INFY.NS,2004,5,2.647599999999998
Technology,INFY.NS,2004,6,6.255199999999999
Technology,INFY.NS,2004,7,12.0389
Technology,INFY.NS,2004,8,1.5609999999999997
Technology,INFY.NS,2004,9,7.5442
Technology,INFY.NS,2004,10,12.152000000000001
Technology,INFY.NS,2004,11,12.2201
Technology,INFY.NS,2004,12,-2.5645000000000002
Technology,INFY.NS,2005,1,-0.7241999999999995
Technology,INFY.NS,2005,2,8.1671
Technology,INFY.NS,2005,3,0.9766999999999988
Technology,INFY.NS,2005,4,-17.4328
Technology,INFY.NS,2005,5,17.923199999999998
Technology,INFY.NS,2005,6,4.9737
Technology,INFY.NS,2005,7,-3.5403999999999995
Technology,INFY.NS,2005,8,4.8447000000000005
Technology,INFY.NS,2005,9,5.924600000000001
Technology,INFY.NS,2005,10,0.6020000000000003
Technology,INFY.NS,2005,11,6.4386
Technology,INFY.NS,2005,12,11.2425
Technology,INFY.NS,2006,1,-3.6255
Technology,INFY.NS,2006,2,-1.6288000000000002
Technology,INFY.NS,2006,3,5.5329999999999995
Technology,INFY.NS,2006,4,5.862900000000001
Technology,INFY.NS,2006,5,-6.9853000000000005
Technology,INFY.NS,2006,6,6.8025
Technology,INFY.NS,2006,7,7.8549999999999995
Technology,INFY.NS,2006,8,8.8021
Technology,INFY.NS,2006,9,2.5393
Technology,INFY.NS,2006,10,12.783100000000001
Technology,INFY.NS,2006,11,4.1011
Technology,INFY.NS,2006,12,2.9722000000000004
Technology,INFY.NS,2007,1,0.40429999999999994
Technology,INFY.NS,2007,2,-7.4662
Technology,INFY.NS,2007,3,-2.2096000000000005
Technology,INFY.NS,2007,4,1.9624000000000004
Technology,INFY.NS,2007,5,-6.2365
Technology,INFY.NS,2007,6,0.36709999999999976
Technology,INFY.NS,2007,7,2.678299999999999
Technology,INFY.NS,2007,8,-5.8797999999999995
Technology,INFY.NS,2007,9,2.441
